dr8_id,strat_label,split
8000_159057_652,0,test
8000_159059_374,0,val
8000_159060_13,0,train
8000_159060_4245,0,val
8000_159065_2608,0,train
8000_159066_154,2,train
8000_159067_5286,0,val
8000_159071_1871,0,val
8000_159076_3856,1,val
8000_159086_365,0,train
8000_159087_955,1,train
8000_159089_3840,2,val
8000_159091_3399,0,train
8000_159095_4598,0,test
8000_159098_3156,0,train
8000_159101_45,0,train
8000_159105_5503,1,train
8000_159106_4225,0,train
8000_159110_6102,0,train
8000_159111_1688,1,train
8000_159111_4790,1,train
8000_159114_6526,0,train
8000_159116_852,0,val
8000_159121_3131,0,test
8000_159122_381,0,train
8000_159134_4058,0,val
8000_159137_2713,0,train
8000_159146_3212,0,train
8000_159146_869,1,train
8000_159151_3179,0,test
8000_159154_4381,0,train
8000_159157_2834,0,train
8000_159159_4271,1,train
8000_159160_4162,0,train
8000_159161_2518,0,train
8000_159169_3052,0,val
8000_159173_4039,0,train
8000_159177_1148,1,train
8000_159177_3638,0,train
8000_159188_1326,0,train
8000_159188_1517,0,train
8000_159191_3224,0,train
8000_159194_404,0,val
8000_159194_5048,1,train
8000_159196_3236,1,train
8000_159197_3330,0,train
8000_159202_1200,0,train
8000_159204_1518,0,test
8000_159207_1004,2,train
8000_159207_5648,1,train
8000_159210_5293,0,val
8000_159219_768,0,train
8000_159222_2672,0,train
8000_159226_2757,0,test
8000_159230_5505,0,train
8000_159233_3281,0,train
8000_159235_1267,0,train
8000_159236_822,2,val
8000_159238_775,0,val
8000_159239_4552,0,test
8000_159243_1178,0,val
8000_159245_2280,0,train
8000_159246_2189,0,test
8000_159246_3728,1,train
8000_159248_73,0,train
8000_159249_4153,0,test
8000_159249_7383,0,train
8000_159250_3295,0,train
8000_159250_6484,0,test
8000_159251_2158,0,test
8000_159252_4270,0,train
8000_159256_3204,0,train
8000_159271_1105,0,test
8000_159273_760,1,train
8000_159279_2544,0,val
8000_159281_814,0,train
8000_159282_126,0,train
8000_159283_4404,1,train
8000_159288_1358,0,test
8000_159290_5413,0,train
8000_159293_4484,0,train
8000_159297_5978,0,train
8000_159299_2594,0,val
8000_159301_1343,0,train
8000_159302_4887,0,train
8000_159305_6037,0,val
8000_159308_199,1,train
8000_159309_3080,0,train
8000_159310_4815,0,train
8000_159317_768,0,val
8000_159320_1543,0,train
8000_159321_2022,0,train
8000_159322_1230,0,train
8000_159322_5212,0,val
8000_159326_3035,0,train
8000_159328_5587,1,val
8000_159328_752,0,train
8000_159332_1054,0,val
8000_159332_5050,0,train
8000_159332_774,1,train
8000_159335_5520,0,test
8000_159335_6247,0,train
8000_159339_3333,0,train
8000_159344_912,1,train
8000_159348_2260,0,train
8000_159351_4138,0,test
8000_159354_3953,0,train
8000_159355_1369,0,test
8000_159356_6911,0,test
8000_159358_357,1,train
8000_160286_4409,0,train
8000_160290_3081,0,train
8000_160290_527,0,val
8000_160291_204,0,train
8000_160295_1449,0,train
8000_160295_214,0,train
8000_160299_1236,0,train
8000_160321_2740,2,train
8000_160322_5274,0,train
8000_160337_5812,0,train
8000_160342_2352,0,train
8000_160348_6122,0,train
8000_160353_1820,0,train
8000_160355_5358,0,train
8000_160361_4852,0,train
8000_160363_315,0,train
8000_160363_5007,0,train
8000_160363_785,1,train
8000_160363_995,0,val
8000_160365_4979,0,train
8000_160369_2645,1,val
8000_160372_689,0,train
8000_160376_1286,0,train
8000_160376_3552,0,train
8000_160377_2145,0,train
8000_160378_5040,0,train
8000_160380_3481,1,train
8000_160382_1404,0,train
8000_160390_2761,0,train
8000_160391_3034,0,val
8000_160394_1312,0,train
8000_160401_3826,0,test
8000_160411_2610,0,val
8000_160420_6604,0,train
8000_160424_4041,0,train
8000_160428_4376,0,val
8000_160429_1905,1,val
8000_160429_783,0,train
8000_160432_244,0,train
8000_160432_424,1,train
8000_160436_4668,0,train
8000_160443_3849,1,test
8000_160447_6295,0,train
8000_160452_6352,0,train
8000_160456_2849,0,val
8000_160459_6686,1,train
8000_160462_1686,0,val
8000_160464_1844,0,train
8000_160470_1257,0,train
8000_160471_1851,0,train
8000_160472_346,0,train
8000_160473_5100,0,train
8000_160475_2222,0,train
8000_160475_504,0,test
8000_160479_5050,0,train
8000_160480_1144,0,test
8000_160482_729,0,val
8000_160492_453,0,train
8000_160492_5753,0,train
8000_160498_2236,0,train
8000_160503_4103,0,train
8000_160505_2906,0,train
8000_160509_6019,0,train
8000_160509_6021,0,test
8000_160510_5059,0,train
8000_160512_3851,0,train
8000_160512_5343,0,train
8000_160516_4463,0,train
8000_160547_6247,0,train
8000_160551_4202,0,test
8000_160557_7041,0,train
8000_160566_3750,0,train
8000_160574_6817,0,val
8000_160577_6271,0,train
8000_160581_2700,0,val
8000_160582_2863,0,train
8000_160582_3555,0,test
8000_160587_3954,0,test
8000_161523_1046,0,train
8000_161530_764,0,train
8000_161531_1561,0,train
8000_161532_2636,1,train
8000_161541_6109,0,train
8000_161546_4411,0,test
8000_161551_2773,0,train
8000_161553_4136,0,train
8000_161553_5806,0,train
8000_161555_4495,1,train
8000_161557_125,0,train
8000_161563_2089,0,train
8000_161563_3599,0,train
8000_161566_751,0,test
8000_161567_1083,1,val
8000_161575_1453,0,train
8000_161583_4301,0,train
8000_161590_1859,0,train
8000_161590_4666,0,train
8000_161592_2679,0,train
8000_161594_2155,0,train
8000_161595_3402,0,train
8000_161597_4708,0,train
8000_161602_3186,0,test
8000_161604_3265,0,train
8000_161607_5916,0,train
8000_161616_3526,0,val
8000_161618_3969,1,val
8000_161619_196,0,train
8000_161620_5418,0,train
8000_161623_5721,0,val
8000_161628_4242,1,train
8000_161630_5309,0,train
8000_161632_1768,0,train
8000_161632_6429,0,train
8000_161637_4081,1,train
8000_161638_395,0,train
8000_161647_181,0,train
8000_161653_5275,0,val
8000_161656_5291,0,train
8000_161663_4922,0,train
8000_161668_5748,0,val
8000_161671_3636,0,train
8000_161677_653,0,test
8000_161678_3259,0,train
8000_161679_6418,0,train
8000_161680_2895,0,val
8000_161683_4096,0,train
8000_161685_6803,0,train
8000_161686_4345,0,train
8000_161687_6336,1,test
8000_161688_47,0,train
8000_161697_840,0,train
8000_161699_1331,0,train
8000_161699_1824,0,test
8000_161700_4122,0,test
8000_161702_2690,0,train
8000_161705_5823,1,test
8000_161707_4762,0,train
8000_161707_5432,0,train
8000_161710_5247,0,train
8000_161714_5073,0,train
8000_161714_5495,1,train
8000_161717_4022,0,train
8000_161717_4547,0,train
8000_161720_3891,0,train
8000_161726_4457,0,train
8000_161727_4589,0,train
8000_161728_2311,0,train
8000_161737_4984,0,train
8000_161737_5353,0,train
8000_161738_3960,0,train
8000_161738_5507,0,train
8000_161741_5540,0,train
8000_161742_1759,1,val
8000_161742_4996,0,test
8000_161746_1575,0,train
8000_161746_37,0,train
8000_161752_6056,0,train
8000_161752_6115,0,train
8000_161753_4781,0,train
8000_161756_3988,0,train
8000_161756_4006,0,train
8000_161761_201,0,train
8000_161763_6094,0,train
8000_161763_93,0,test
8000_161765_4555,0,train
8000_161766_6876,0,train
8000_161770_2385,0,train
8000_161793_513,1,train
8000_161794_7388,0,train
8000_161795_4425,0,train
8000_161798_2625,0,test
8000_161799_3248,0,train
8000_161800_1267,0,train
8000_161804_5735,0,train
8000_161810_1931,0,train
8000_161815_5533,0,val
8000_161820_708,0,train
8000_161822_6086,1,val
8000_161824_3603,0,train
8000_161824_3771,0,train
8000_161826_1713,2,train
8000_161826_3500,0,train
8000_161827_1575,1,train
8000_161827_3651,1,test
8000_161831_1191,0,train
8000_162767_4203,0,val
8000_162768_2263,0,test
8000_162769_492,0,train
8000_162773_6556,0,train
8000_162780_2200,0,test
8000_162781_6958,1,train
8000_162798_1377,0,train
8000_162798_5936,0,val
8000_162800_6089,1,train
8000_162803_2330,0,train
8000_162804_7589,0,train
8000_162806_5921,0,train
8000_162811_1796,0,test
8000_162811_4602,0,val
8000_162817_5676,1,train
8000_162819_5284,0,train
8000_162823_3025,1,test
8000_162825_1694,0,train
8000_162830_4830,0,val
8000_162832_4781,0,train
8000_162834_2382,0,train
8000_162834_3807,0,train
8000_162843_1919,0,train
8000_162846_3667,0,train
8000_162847_3369,0,train
8000_162849_3262,0,test
8000_162851_4288,0,train
8000_162858_429,0,val
8000_162860_2920,0,train
8000_162865_2993,0,train
8000_162866_2623,0,test
8000_162867_4938,0,train
8000_162875_1678,0,train
8000_162882_4944,0,test
8000_162894_4402,0,train
8000_162895_1159,0,val
8000_162895_1423,0,train
8000_162897_5575,0,test
8000_162917_3597,1,train
8000_162925_4149,0,test
8000_162928_2161,0,test
8000_162928_2639,0,test
8000_162929_773,0,train
8000_162932_4,0,train
8000_162933_2611,1,train
8000_162933_4817,0,train
8000_162935_1831,0,test
8000_162938_962,1,val
8000_162940_553,0,train
8000_162942_2989,0,train
8000_162946_4901,0,test
8000_162947_2921,0,train
8000_162949_1470,0,train
8000_162949_4258,0,test
8000_162950_1410,0,val
8000_162951_5932,0,train
8000_162954_2201,0,train
8000_162955_5815,0,train
8000_162956_1991,0,train
8000_162956_2251,0,val
8000_162956_3801,0,train
8000_162956_775,0,train
8000_162969_4585,0,train
8000_162969_5170,0,test
8000_162973_4406,1,train
8000_162975_1924,0,train
8000_162976_378,0,test
8000_162979_2058,0,val
8000_162983_5043,1,train
8000_162985_4639,0,val
8000_162987_3168,0,train
8000_162989_3548,0,train
8000_162990_2702,0,train
8000_162991_2291,0,train
8000_163001_2178,0,train
8000_163001_6669,1,test
8000_163016_506,0,train
8000_163020_5134,0,train
8000_163027_3561,0,train
8000_163028_27,1,test
8000_163033_3894,1,train
8000_163035_1419,0,val
8000_163035_5383,0,train
8000_163036_3227,0,train
8000_163036_5232,0,val
8000_163037_1030,1,train
8000_163038_148,0,train
8000_163038_6818,0,train
8000_163043_3692,0,train
8000_163050_3175,1,train
8000_163052_1962,0,train
8000_163053_2873,0,train
8000_163057_414,0,train
8000_163065_2275,0,train
8000_163067_1499,2,train
8000_163068_2163,1,train
8000_163071_3118,0,train
8000_164006_1664,0,test
8000_164008_2275,0,val
8000_164015_2112,0,val
8000_164021_3205,0,test
8000_164025_6259,0,train
8000_164026_6003,0,train
8000_164028_2004,0,train
8000_164032_3848,0,train
8000_164036_3853,1,train
8000_164036_5553,0,train
8000_164038_1609,0,test
8000_164040_5354,0,train
8000_164047_1486,0,test
8000_164049_2919,0,train
8000_164049_3673,0,train
8000_164049_6629,0,train
8000_164055_4057,1,train
8000_164055_4120,1,test
8000_164057_639,1,train
8000_164058_19,0,val
8000_164058_951,0,train
8000_164061_3284,0,train
8000_164061_3382,0,val
8000_164064_5770,0,val
8000_164068_4782,0,test
8000_164068_5784,0,train
8000_164069_861,0,train
8000_164072_7,0,train
8000_164075_1104,0,train
8000_164078_810,0,train
8000_164083_3289,0,train
8000_164084_2189,0,train
8000_164085_5680,0,train
8000_164087_1384,0,train
8000_164087_2245,1,train
8000_164095_2038,0,val
8000_164097_1841,0,val
8000_164104_2582,0,train
8000_164104_4936,0,test
8000_164110_3295,1,train
8000_164116_744,0,val
8000_164117_2586,0,train
8000_164123_2004,0,train
8000_164124_3508,0,train
8000_164124_5303,0,train
8000_164126_3884,0,val
8000_164127_1362,1,train
8000_164133_5332,0,test
8000_164135_3023,0,train
8000_164141_5560,0,train
8000_164147_2371,0,train
8000_164151_2420,0,train
8000_164155_3800,2,train
8000_164159_4102,0,train
8000_164175_1643,0,train
8000_164183_3837,1,train
8000_164186_2278,0,train
8000_164187_6080,1,train
8000_164188_1809,0,train
8000_164188_2973,0,test
8000_164193_3957,0,val
8000_164200_6844,0,val
8000_164202_2669,0,test
8000_164204_2324,0,train
8000_164204_2781,0,train
8000_164204_3911,0,train
8000_164204_872,0,train
8000_164205_6011,0,train
8000_164205_6258,1,train
8000_164208_4798,0,train
8000_164214_6579,0,val
8000_164214_938,0,train
8000_164219_2921,0,train
8000_164220_5023,1,val
8000_164228_3503,1,train
8000_164229_4392,0,test
8000_164230_2200,0,train
8000_164230_5411,0,train
8000_164232_1901,0,val
8000_164235_5879,0,train
8000_164243_1775,0,val
8000_164243_2351,0,val
8000_164248_3976,0,test
8000_164248_5083,0,train
8000_164252_1414,0,train
8000_164252_3572,0,test
8000_164255_2231,0,val
8000_164255_2907,0,train
8000_164257_4898,0,train
8000_164258_1314,0,train
8000_164261_4899,0,train
8000_164266_120,0,train
8000_164266_3797,0,val
8000_164267_981,0,train
8000_164269_2995,0,train
8000_164271_5024,0,train
8000_164274_5899,0,train
8000_164282_488,0,train
8000_164282_5022,0,train
8000_164285_4105,0,test
8000_164289_470,0,train
8000_164297_4111,0,train
8000_164299_7074,0,train
8000_164300_7240,0,test
8000_164306_4696,0,train
8000_164310_1301,0,train
8000_164314_728,0,train
8000_164315_1573,0,train
8000_165252_1992,0,train
8000_165256_1139,0,train
8000_165273_5028,0,train
8000_165280_239,0,train
8000_165280_5319,0,val
8000_165281_3207,0,val
8000_165286_1617,0,train
8000_165289_5021,0,test
8000_165293_3837,0,val
8000_165296_6855,0,train
8000_165298_6264,0,val
8000_165300_5388,0,train
8000_165302_658,0,train
8000_165307_2360,0,val
8000_165307_824,0,train
8000_165310_14,0,test
8000_165312_1306,1,train
8000_165312_1468,0,train
8000_165312_5474,0,val
8000_165315_5633,0,train
8000_165318_4069,1,train
8000_165321_300,0,train
8000_165335_4813,1,train
8000_165345_6493,0,train
8000_165350_1584,0,train
8000_165358_5523,1,train
8000_165364_5322,1,val
8000_165385_2099,0,train
8000_165390_3747,0,train
8000_165396_1844,0,test
8000_165407_7287,0,train
8000_165417_157,0,test
8000_165418_3170,0,train
8000_165419_5381,1,train
8000_165421_1731,1,train
8000_165422_3452,0,val
8000_165425_985,0,train
8000_165432_1409,0,test
8000_165438_6064,0,train
8000_165438_6182,0,train
8000_165441_2902,0,train
8000_165442_5256,0,train
8000_165442_7269,0,train
8000_165444_1060,0,train
8000_165450_7140,0,train
8000_165452_1158,1,train
8000_165452_1757,0,train
8000_165453_1047,1,train
8000_165456_6237,1,val
8000_165459_6315,0,test
8000_165465_1254,0,train
8000_165465_4959,0,train
8000_165471_6948,0,train
8000_165483_596,1,test
8000_165490_5311,0,train
8000_165495_6807,0,val
8000_165496_7346,0,train
8000_165501_2489,1,train
8000_165501_6062,0,test
8000_165502_367,0,val
8000_165502_66,0,train
8000_165506_5173,1,train
8000_165511_5470,0,val
8000_165515_3044,0,test
8000_165522_1507,0,train
8000_165524_2792,0,train
8000_165528_7877,0,train
8000_165529_2653,0,train
8000_165531_2056,0,train
8000_165536_2792,0,val
8000_165543_2667,1,train
8000_165543_3972,1,test
8000_165543_7840,0,train
8000_165547_3949,0,train
8000_165548_199,0,test
8000_165549_4826,0,train
8000_165551_4017,0,train
8000_165551_6419,0,train
8000_165552_2413,1,test
8000_165554_1991,0,train
8000_165555_5028,0,train
8000_165555_6024,0,train
8000_165558_5560,0,val
8000_165561_3393,0,train
8000_166510_5474,0,train
8000_166511_3585,0,train
8000_166520_2272,0,train
8000_166530_2009,0,train
8000_166531_941,0,val
8000_166532_3431,0,val
8000_166537_1454,0,test
8000_166538_1129,0,test
8000_166538_3432,0,train
8000_166538_760,0,train
8000_166543_3782,0,train
8000_166543_5730,0,test
8000_166550_1107,0,train
8000_166551_2662,0,train
8000_166554_6178,0,train
8000_166555_2025,1,test
8000_166555_2258,1,train
8000_166555_4607,0,test
8000_166556_7493,1,train
8000_166557_836,0,train
8000_166558_1271,0,train
8000_166559_3474,0,val
8000_166559_3987,1,train
8000_166563_2674,0,train
8000_166563_4427,2,train
8000_166564_1103,0,train
8000_166567_4751,0,test
8000_166570_2662,0,val
8000_166570_3023,0,val
8000_166571_6429,0,val
8000_166574_2107,0,train
8000_166575_4756,0,train
8000_166580_2827,0,test
8000_166580_983,0,train
8000_166583_481,0,train
8000_166589_2943,0,val
8000_166590_6825,0,train
8000_166597_2761,0,val
8000_166600_1732,0,train
8000_166600_2148,0,test
8000_166600_5638,0,train
8000_166603_2713,0,train
8000_166607_5946,0,train
8000_166609_3767,0,test
8000_166609_3938,0,val
8000_166609_5972,0,train
8000_166609_6861,0,test
8000_166616_2545,0,test
8000_166617_6515,0,train
8000_166618_7139,0,train
8000_166625_4128,1,train
8000_166629_4604,0,val
8000_166634_4161,1,train
8000_166643_1625,0,train
8000_166656_5153,0,train
8000_166660_2124,0,train
8000_166664_4909,0,train
8000_166667_5799,2,train
8000_166669_1427,0,train
8000_166673_3629,0,train
8000_166674_6371,0,val
8000_166675_2786,1,train
8000_166675_441,0,train
8000_166680_5345,0,train
8000_166681_3956,0,val
8000_166685_2571,2,val
8000_166687_1333,0,train
8000_166690_3518,0,val
8000_166690_5245,0,test
8000_166695_533,0,train
8000_166696_289,0,train
8000_166699_4467,0,val
8000_166701_8405,0,val
8000_166702_2273,0,train
8000_166702_6398,1,train
8000_166707_5529,1,test
8000_166707_7551,0,train
8000_166714_727,0,train
8000_166724_6544,1,train
8000_166726_818,0,train
8000_166727_917,0,test
8000_166730_2615,2,test
8000_166735_1640,0,train
8000_166739_1097,0,val
8000_166756_291,0,val
8000_166763_4656,0,train
8000_166765_2467,0,train
8000_166769_5486,0,train
8000_166772_4620,1,train
8000_166773_4300,1,train
8000_166778_1459,0,val
8000_166778_2527,0,test
8000_166779_6643,1,train
8000_166783_1311,0,train
8000_166784_4955,0,train
8000_166784_5810,1,train
8000_166788_1727,0,train
8000_166789_1984,0,train
8000_166798_1812,0,train
8000_166799_6023,0,train
8000_166808_3459,0,test
8000_166812_1966,0,train
8000_166812_2216,0,train
8000_166813_538,0,train
8000_167757_1971,1,train
8000_167759_4333,0,test
8000_167760_5544,0,train
8000_167760_639,0,train
8000_167760_7126,0,train
8000_167770_5115,0,train
8000_167773_5490,1,test
8000_167778_5215,0,train
8000_167783_4026,0,val
8000_167788_3836,0,train
8000_167788_6051,0,train
8000_167790_2195,0,train
8000_167794_2173,0,train
8000_167796_6154,0,train
8000_167799_2191,0,train
8000_167801_5241,1,train
8000_167803_2021,0,val
8000_167815_3644,0,train
8000_167817_48,1,train
8000_167818_6400,0,test
8000_167821_124,1,train
8000_167825_1023,1,train
8000_167829_1418,0,train
8000_167831_2878,0,train
8000_167832_1306,0,train
8000_167834_2381,0,train
8000_167837_2500,0,train
8000_167843_3243,0,test
8000_167850_5330,0,test
8000_167862_939,0,test
8000_167863_6049,0,train
8000_167865_4501,0,train
8000_167871_1888,0,train
8000_167872_7526,0,train
8000_167872_7845,0,test
8000_167874_1066,0,train
8000_167874_929,0,train
8000_167875_6211,0,train
8000_167881_2632,0,train
8000_167888_5110,0,test
8000_167891_253,0,train
8000_167891_4170,1,train
8000_167901_5124,0,train
8000_167901_5431,0,train
8000_167903_5432,0,train
8000_167903_6665,0,train
8000_167904_3994,0,train
8000_167905_4005,0,train
8000_167914_1204,1,train
8000_167914_5941,0,test
8000_167917_3589,0,test
8000_167921_6353,0,train
8000_167926_3219,0,train
8000_167926_5945,1,val
8000_167929_409,0,train
8000_167933_908,0,val
8000_167934_5879,0,train
8000_167946_2323,0,train
8000_167954_1254,0,val
8000_167955_2256,1,train
8000_167957_2361,0,test
8000_167957_3946,1,train
8000_167960_5265,0,val
8000_167963_950,0,train
8000_167964_1994,0,val
8000_167964_2392,0,train
8000_167965_3732,0,train
8000_167966_6166,0,train
8000_167968_5671,0,test
8000_167969_3160,0,val
8000_167970_5165,0,test
8000_167970_6489,0,train
