index,label,split
10722,2,train
10723,1,train
10724,6,train
10725,9,train
10726,1,test
10727,1,train
10728,2,val
10729,7,train
10730,7,train
10731,7,train
10732,5,train
10733,6,val
10734,2,train
10735,3,train
10736,7,train
10737,6,train
10738,5,train
10739,1,train
10740,3,train
10741,6,train
10742,1,val
10743,1,train
10744,1,train
10745,1,train
10746,2,train
10747,7,train
10748,5,val
10749,6,train
10750,6,train
10751,5,train
10752,2,test
10753,0,train
10754,5,test
10755,9,train
10756,0,train
10757,1,test
10758,0,val
10759,5,test
10760,5,train
10761,2,val
10762,5,train
10763,7,train
10764,5,test
10765,8,val
10766,6,train
10767,1,train
10768,3,train
10769,6,train
10770,5,test
10771,6,test
10772,2,train
10773,9,train
10774,0,train
10775,3,train
10776,3,val
10777,9,val
10778,6,train
10779,0,train
10780,3,val
10781,2,val
10782,9,train
10783,1,train
10784,7,train
10785,5,train
10786,7,test
10787,2,train
10788,3,test
10789,6,train
10790,9,val
10791,8,train
10792,5,train
10793,3,train
10794,6,train
10795,5,train
10796,1,train
10797,9,val
10798,3,train
10799,2,test
10800,6,train
10801,7,train
10802,7,val
10803,3,train
10804,2,val
10805,0,train
10806,3,train
10807,1,val
10808,8,train
10809,9,train
10810,1,test
10811,8,train
10812,2,test
10813,1,train
10814,2,train
10815,2,train
10816,1,train
10817,2,train
10818,7,train
10819,2,train
10820,5,train
10821,3,train
10822,3,test
10823,9,train
10824,8,train
10825,6,train
10826,8,train
10827,8,test
10828,2,train
10829,4,test
10830,9,val
10831,2,train
10832,3,train
10833,7,train
10834,1,train
10835,2,val
10836,6,train
10837,7,train
10838,2,train
10839,6,train
10840,9,train
10841,1,test
10842,2,train
10843,3,train
10844,2,train
10845,9,train
10846,5,train
10847,7,train
10848,3,train
10849,3,train
10850,9,test
10851,5,train
10852,2,test
10853,7,train
10854,5,train
10855,3,train
10856,9,val
10857,2,train
10858,6,val
10859,8,train
10860,6,train
10861,5,train
10862,1,val
10863,2,train
10864,2,val
10865,7,train
10866,9,train
10867,5,train
10868,7,test
10869,6,test
10870,6,train
10871,8,train
10872,3,train
10873,3,test
10874,8,test
10875,2,test
10876,3,test
10877,7,train
10878,9,train
10879,2,test
10880,2,train
10881,5,train
10882,1,test
10883,6,train
10884,5,train
10885,3,val
10886,6,train
10887,2,train
10888,2,train
10889,0,test
10890,2,val
10891,6,train
10892,1,test
10893,8,train
10894,8,train
10895,3,test
10896,0,train
10897,2,train
10898,6,train
10899,3,train
10900,2,test
10901,1,train
10902,7,train
10903,0,train
10904,7,train
10905,2,train
10906,9,test
10907,8,train
10908,8,train
10909,5,test
10910,8,train
10911,3,test
10912,1,train
10913,7,test
10914,9,train
10915,5,test
10916,9,train
10917,3,train
10918,9,val
10919,2,train
10920,5,train
10921,9,val
10922,1,train
10923,7,train
10924,5,val
10925,6,train
10926,2,train
10927,6,train
10928,9,val
10929,8,train
10930,1,val
10931,9,train
10932,2,train
10933,9,test
10934,5,train
10935,7,test
10936,8,train
10937,0,train
10938,7,train
10939,3,train
10940,8,train
10941,2,test
10942,1,train
10943,1,train
10944,8,val
10945,7,val
10946,2,train
10947,7,test
10948,1,train
10949,9,train
10950,5,train
10951,3,train
10952,3,train
10953,2,train
10954,5,train
10955,5,train
10956,9,train
10957,0,val
10958,5,train
10959,9,train
10960,1,val
10961,0,test
10962,5,train
10963,7,train
10964,6,train
10965,9,train
10966,0,test
10967,2,train
10968,6,val
10969,8,train
10970,6,val
10971,0,train
10972,6,test
10973,8,test
10974,1,val
10975,3,train
10976,3,val
10977,0,test
10978,9,test
10979,0,train
10980,6,test
10981,6,train
10982,9,test
10983,7,val
10984,6,train
10985,3,test
10986,7,train
10987,7,train
10988,5,train
10989,7,train
10990,8,val
10991,8,val
10992,0,train
10993,8,test
10994,7,train
10995,9,train
10996,8,train
10997,3,train
10998,7,val
10999,7,train
11000,3,train
11001,3,train
11002,2,train
11003,1,val
11004,9,train
11005,7,train
11006,1,train
11007,0,val
11008,9,test
11009,6,train
11010,7,train
11011,6,train
11012,2,test
11013,9,train
11014,1,train
11015,5,train
11016,3,train
11017,8,train
11018,5,train
11019,6,train
11020,8,train
11021,2,train
11022,8,train
11023,5,train
11024,2,train
11025,5,test
11026,7,train
11027,3,test
11028,9,train
11029,3,train
11030,2,train
11031,2,train
11032,7,train
11033,6,train
11034,2,train
11035,3,train
11036,5,train
11037,8,train
11038,7,train
11039,9,val
11040,6,test
11041,8,val
11042,0,train
11043,4,train
11044,2,train
11045,8,train
11046,1,train
11047,2,train
11048,7,test
11049,1,train
11050,7,train
11051,5,train
11052,1,train
11053,5,train
11054,3,train
11055,7,train
11056,7,train
11057,7,train
11058,2,train
11059,3,val
11060,1,train
11061,5,train
11062,5,train
11063,9,train
11064,9,train
11065,6,train
11066,2,val
11067,0,test
11068,5,val
11069,6,test
11070,2,train
11071,9,val
11072,2,val
11073,6,test
11074,3,train
11075,2,train
11076,1,val
11077,1,val
11078,2,val
11079,4,train
11080,1,val
11081,0,train
11082,7,test
11083,9,val
11084,5,train
11085,3,train
11086,1,train
11087,2,train
11088,2,train
11089,2,train
11090,2,train
11091,8,test
11092,1,train
11093,5,train
11094,2,test
11095,6,train
11096,3,train
11097,7,train
11098,2,test
11099,2,train
11100,1,train
11101,2,train
11102,3,train
11103,7,train
11104,7,test
11105,7,train
11106,3,val
11107,3,train
11108,0,val
11109,9,val
11110,9,val
11111,0,train
11112,3,train
11113,1,train
11114,3,val
11115,6,train
11116,1,train
11117,9,train
11118,2,test
11119,7,train
11120,2,train
11121,5,test
11122,7,train
11123,7,test
11124,7,train
11125,0,val
11126,2,train
11127,7,train
11128,0,train
11129,1,val
11130,3,train
11131,9,train
11132,7,train
11133,3,train
11134,6,test
11135,1,train
11136,4,train
11137,1,train
11138,6,train
11139,8,train
11140,4,val
11141,8,train
11142,6,val
11143,8,train
11144,9,val
11145,0,val
11146,6,test
11147,6,train
11148,3,train
11149,3,train
11150,2,train
11151,3,train
11152,1,test
11153,5,train
11154,3,val
11155,7,train
11156,9,train
11157,2,train
11158,3,train
11159,2,train
11160,6,train
11161,1,train
11162,6,train
11163,7,train
11164,8,test
11165,9,train
11166,8,train
11167,2,train
11168,7,train
11169,2,train
11170,2,test
11171,3,val
11172,5,val
11173,2,train
11174,7,train
11175,2,train
11176,5,train
11177,7,train
11178,2,train
11179,5,train
11180,2,test
11181,8,test
11182,1,train
11183,5,val
11184,4,val
11185,1,train
11186,2,train
11187,3,val
11188,0,train
11189,2,train
11190,7,train
11191,7,test
11192,3,val
11193,7,train
11194,7,val
11195,5,train
11196,8,train
11197,7,train
11198,1,train
11199,9,val
11200,3,train
11201,8,test
11202,1,train
11203,1,train
11204,0,test
11205,5,val
11206,9,train
11207,7,train
11208,6,train
11209,6,train
11210,5,train
11211,7,train
11212,7,train
11213,1,train
11214,1,train
11215,1,train
11216,3,train
11217,2,train
11218,7,train
11219,8,train
11220,6,train
11221,8,val
11222,1,train
11223,0,train
11224,3,train
11225,7,train
11226,7,train
11227,6,train
11228,6,train
11229,6,train
11230,7,train
11231,9,train
11232,5,train
11233,1,train
11234,7,train
11235,1,test
11236,1,train
11237,6,train
11238,8,train
11239,2,train
11240,1,train
11241,7,val
11242,7,val
11243,8,train
11244,3,test
11245,7,train
11246,6,train
11247,2,train
11248,9,train
11249,8,train
11250,3,train
11251,1,train
11252,6,train
11253,2,train
11254,7,train
11255,7,val
11256,7,train
11257,5,train
11258,2,train
11259,6,train
11260,2,train
11261,1,val
11262,3,train
11263,3,train
11264,8,train
11265,6,train
11266,0,train
11267,2,test
11268,2,val
11269,8,val
11270,0,val
11271,6,train
11272,7,train
11273,6,train
11274,1,train
11275,8,train
11276,9,train
11277,2,val
11278,8,test
11279,0,val
11280,5,train
11281,9,train
11282,7,val
11283,1,test
11284,9,test
11285,5,train
11286,7,train
11287,1,train
11288,1,train
11289,9,test
11290,7,train
11291,6,train
11292,9,train
11293,5,train
11294,7,train
11295,1,train
11296,7,val
11297,6,train
11298,1,train
11299,1,train
11300,6,train
11301,1,val
11302,6,train
11303,5,test
11304,9,train
11305,5,train
11306,6,test
11307,2,train
11308,3,train
11309,2,train
11310,0,train
11311,5,train
11312,2,test
11313,9,train
11314,5,test
11315,3,test
11316,2,train
11317,2,train
11318,5,train
11319,5,val
11320,8,train
11321,5,test
11322,5,test
11323,3,train
11324,4,train
11325,5,train
11326,2,train
11327,2,train
11328,5,test
11329,5,train
11330,9,train
11331,9,val
11332,6,train
11333,3,val
11334,1,train
11335,7,train
11336,2,test
11337,2,train
11338,2,val
11339,6,test
11340,9,train
11341,0,train
11342,7,train
11343,2,train
11344,6,train
11345,1,train
11346,7,train
11347,3,train
11348,2,train
11349,0,train
11350,5,train
11351,2,train
11352,9,train
11353,1,test
11354,9,test
11355,0,train
11356,6,test
11357,5,train
11358,3,train
11359,8,train
11360,9,val
11361,7,train
11362,9,train
11363,9,test
11364,2,train
11365,5,train
11366,7,train
11367,2,train
11368,4,train
11369,7,train
11370,7,test
11371,7,test
11372,3,train
11373,1,test
11374,2,val
11375,9,train
11376,2,test
11377,1,train
11378,6,val
11379,3,train
11380,8,train
11381,1,train
11382,9,train
11383,8,train
11384,9,train
11385,1,train
11386,2,train
11387,3,val
11388,5,train
11389,0,train
11390,2,train
11391,0,train
11392,6,test
11393,0,train
11394,7,val
11395,2,train
11396,7,train
11397,8,train
11398,2,train
11399,6,train
11400,5,train
11401,9,test
11402,5,train
11403,8,train
11404,0,train
11405,7,test
11406,6,test
11407,7,train
11408,5,train
11409,7,train
11410,5,train
11411,5,val
11412,5,train
11413,4,train
11414,2,train
11415,6,test
11416,5,train
11417,5,test
11418,1,train
11419,7,train
11420,5,train
11421,1,train
11422,2,val
11423,6,train
11424,2,test
11425,7,train
11426,9,test
11427,2,train
11428,3,val
11429,9,val
11430,9,train
11431,3,test
11432,3,train
11433,0,train
11434,0,val
11435,6,train
11436,5,train
11437,8,test
11438,1,train
11439,5,train
11440,7,train
11441,1,test
11442,8,train
11443,2,train
11444,6,train
11445,5,train
11446,7,train
11447,3,train
11448,0,test
11449,0,val
11450,5,train
11451,4,train
11452,0,train
11453,9,train
11454,3,train
11455,5,train
11456,8,train
11457,7,val
11458,5,train
11459,9,train
11460,9,train
11461,3,train
11462,6,train
11463,5,train
11464,5,train
11465,5,train
11466,8,train
11467,6,train
11468,7,test
11469,3,train
11470,3,train
11471,9,train
11472,0,test
11473,7,train
11474,6,val
11475,7,train
11476,2,test
11477,6,train
11478,2,train
11479,1,train
11480,3,train
11481,7,val
11482,2,train
11483,1,train
11484,1,val
11485,8,train
11486,8,test
11487,7,train
11488,7,train
11489,7,train
11490,3,train
11491,7,test
11492,9,val
11493,3,val
11494,7,train
11495,1,val
11496,1,train
11497,5,train
11498,1,val
11499,2,train
11500,8,test
11501,8,train
11502,9,train
11503,5,train
11504,6,val
11505,3,train
11506,6,train
11507,9,train
11508,2,train
11509,7,val
11510,6,train
11511,9,train
11512,5,train
11513,9,train
11514,3,val
11515,4,train
11516,9,test
11517,8,train
11518,5,train
11519,9,train
11520,5,train
11521,2,val
11522,0,train
11523,8,train
11524,5,train
11525,2,train
11526,8,test
11527,3,train
11528,5,train
11529,2,train
11530,2,train
11531,8,val
11532,0,train
11533,6,train
11534,1,val
11535,7,train
11536,9,train
11537,7,train
11538,3,train
11539,9,train
11540,2,train
11541,2,train
11542,9,train
11543,2,test
11544,5,train
11545,9,train
11546,7,test
11547,2,train
11548,8,train
11549,1,test
11550,6,train
11551,6,train
11552,3,train
11553,1,test
11554,9,test
11555,3,train
11556,6,test
11557,8,train
11558,3,train
11559,9,train
11560,3,val
11561,5,train
11562,0,train
11563,1,train
11564,3,val
11565,9,train
11566,3,val
11567,6,train
11568,9,train
11569,2,train
11570,5,train
11571,3,train
11572,6,train
11573,3,train
11574,7,train
11575,2,train
11576,9,train
11577,9,train
11578,6,train
11579,4,train
11580,1,val
11581,7,train
11582,5,test
11583,5,val
11584,1,train
11585,2,train
11586,1,train
11587,6,test
11588,1,test
11589,0,train
11590,5,val
11591,6,test
11592,0,train
11593,9,test
11594,7,val
11595,3,train
11596,1,train
11597,7,test
11598,8,train
11599,0,train
11600,2,val
11601,8,train
11602,0,test
11603,3,train
11604,6,val
11605,7,val
11606,1,train
11607,8,train
11608,6,train
11609,3,train
11610,0,train
11611,9,val
11612,2,train
11613,9,train
11614,2,train
11615,0,test
11616,1,train
11617,2,val
11618,1,train
11619,1,train
11620,2,test
11621,6,train
11622,6,train
11623,2,val
11624,1,train
11625,0,test
11626,3,train
11627,1,val
11628,9,train
11629,5,train
11630,6,test
11631,3,val
11632,2,train
11633,7,train
11634,5,train
11635,6,train
11636,5,train
11637,8,train
11638,9,train
11639,8,train
11640,9,val
11641,9,train
11642,2,val
11643,5,train
11644,8,train
11645,4,train
11646,2,train
11647,9,val
11648,1,train
11649,3,train
11650,5,test
11651,9,train
11652,7,train
11653,2,train
11654,8,train
11655,6,test
11656,8,val
11657,5,train
11658,1,train
11659,8,train
11660,3,train
11661,2,train
11662,5,train
11663,9,train
11664,3,train
11665,8,test
11666,1,train
11667,1,train
11668,6,train
11669,9,train
11670,6,test
11671,2,train
11672,5,train
11673,8,test
11674,3,test
11675,5,train
11676,7,val
11677,5,val
11678,1,val
11679,2,val
11680,1,train
11681,2,train
11682,1,val
11683,6,train
11684,7,test
11685,7,test
11686,7,train
11687,2,train
11688,9,val
11689,2,train
11690,5,train
11691,6,train
11692,1,val
11693,2,train
11694,6,train
11695,8,train
11696,5,train
11697,8,train
11698,2,test
11699,6,val
11700,2,train
11701,2,train
11702,1,train
11703,6,train
11704,6,val
11705,2,train
11706,5,test
11707,5,train
11708,6,train
11709,8,train
11710,0,train
11711,7,train
11712,1,train
11713,6,train
11714,8,train
11715,9,train
11716,6,train
11717,5,train
11718,5,test
11719,1,train
11720,8,train
11721,9,train
11722,7,test
11723,9,train
11724,8,train
11725,8,train
11726,8,train
11727,9,test
11728,0,test
11729,2,train
11730,5,train
11731,3,train
11732,0,train
11733,1,test
11734,0,train
11735,9,test
11736,5,train
11737,1,train
11738,6,train
11739,2,train
11740,1,val
11741,6,train
11742,8,train
11743,3,test
11744,9,test
11745,9,test
11746,2,val
11747,0,test
11748,1,train
11749,9,train
11750,7,val
11751,7,train
11752,5,train
11753,8,val
11754,6,train
11755,5,train
11756,8,train
11757,6,train
11758,3,train
11759,1,train
11760,1,train
11761,3,test
11762,5,val
11763,6,train
11764,7,test
11765,5,train
11766,9,train
11767,1,train
11768,7,train
11769,5,val
11770,5,test
11771,5,train
11772,1,train
11773,4,train
11774,3,train
11775,5,train
11776,2,val
11777,7,test
11778,2,train
11779,7,val
11780,2,train
11781,7,test
11782,2,train
11783,7,test
11784,0,train
11785,9,train
11786,2,train
11787,5,train
11788,9,train
11789,0,val
11790,2,val
11791,6,train
11792,4,train
11793,8,train
11794,2,test
11795,6,train
11796,8,train
11797,2,train
11798,9,train
11799,6,val
11800,8,train
11801,8,val
11802,1,train
11803,5,test
11804,9,train
11805,9,train
11806,3,train
11807,8,train
11808,2,train
11809,7,train
11810,9,train
11811,6,val
11812,9,test
11813,7,test
11814,1,train
11815,5,train
11816,3,train
11817,7,train
11818,8,train
11819,0,train
11820,5,train
11821,2,val
11822,8,val
11823,0,train
11824,2,test
11825,7,train
11826,7,train
11827,9,train
11828,7,train
11829,6,train
11830,3,train
11831,2,train
11832,0,train
11833,5,train
11834,5,test
11835,7,test
11836,6,train
11837,4,train
11838,7,train
11839,6,train
11840,3,test
11841,0,train
11842,5,train
11843,6,train
11844,2,test
11845,9,train
11846,8,train
11847,2,train
11848,0,train
11849,6,train
11850,5,train
11851,6,train
11852,3,train
11853,7,train
11854,1,train
11855,7,train
11856,1,train
11857,5,train
11858,5,train
11859,3,train
11860,6,train
11861,8,val
11862,1,val
11863,7,train
11864,5,test
11865,0,train
11866,8,val
11867,7,train
11868,8,test
11869,1,train
11870,2,train
11871,7,train
11872,3,train
11873,1,test
11874,2,test
11875,6,train
11876,7,train
11877,2,train
11878,0,train
11879,6,train
11880,2,test
11881,7,train
11882,7,train
11883,2,train
11884,9,train
11885,6,val
11886,0,train
11887,7,train
11888,9,train
11889,6,train
11890,3,train
11891,2,train
11892,2,train
11893,2,train
11894,2,train
11895,3,val
11896,0,train
11897,3,train
11898,9,train
11899,7,train
11900,3,train
11901,4,train
11902,5,val
11903,3,test
11904,5,val
11905,9,val
11906,7,train
11907,5,train
11908,8,train
11909,6,val
11910,0,train
11911,3,train
11912,1,train
11913,7,test
11914,5,train
11915,7,train
11916,4,test
11917,6,test
11918,2,train
11919,9,train
11920,2,test
11921,1,test
11922,5,train
11923,7,test
11924,8,train
11925,7,train
11926,6,val
11927,7,train
11928,2,train
11929,5,val
11930,2,train
11931,6,test
11932,6,val
11933,3,train
11934,3,train
11935,5,val
11936,5,train
11937,2,test
11938,5,val
11939,7,train
11940,7,train
11941,5,val
11942,5,train
11943,2,train
11944,8,train
11945,0,train
11946,7,train
11947,0,test
11948,2,train
11949,3,train
11950,5,test
11951,5,val
11952,9,test
11953,1,train
11954,0,train
11955,5,train
11956,3,train
11957,9,train
11958,1,val
11959,2,train
11960,7,train
11961,8,train
11962,6,train
11963,6,val
11964,7,test
11965,5,train
11966,8,train
11967,8,train
11968,2,train
11969,6,test
11970,1,test
11971,6,train
11972,4,train
11973,7,train
11974,1,val
11975,3,train
11976,9,train
11977,9,train
11978,6,test
11979,1,test
11980,1,val
11981,8,val
11982,3,train
11983,2,train
11984,8,train
11985,7,train
11986,5,val
11987,2,train
11988,2,train
11989,3,train
11990,2,val
11991,5,test
11992,1,train
11993,0,train
11994,3,train
11995,2,train
11996,7,train
11997,9,train
11998,5,train
11999,6,train
12000,8,train
12001,9,train
12002,6,train
12003,3,train
12004,3,train
12005,3,train
12006,7,train
12007,1,train
12008,0,train
12009,9,train
12010,7,train
12011,4,test
12012,1,train
12013,2,test
12014,8,train
12015,7,train
12016,6,train
12017,2,train
12018,5,val
12019,2,train
12020,5,train
12021,7,test
12022,5,train
12023,0,train
12024,6,train
12025,1,train
12026,3,test
12027,3,train
12028,0,train
12029,3,train
12030,9,train
12031,6,train
12032,1,train
12033,2,val
12034,2,test
12035,6,train
12036,1,train
12037,7,train
12038,2,test
12039,3,train
12040,8,test
12041,7,train
12042,0,val
12043,3,train
12044,7,test
12045,1,val
12046,8,train
12047,7,test
12048,5,train
12049,4,train
12050,7,train
12051,6,val
12052,5,train
12053,1,train
12054,3,train
12055,3,train
12056,7,test
12057,1,train
12058,3,val
12059,1,val
12060,3,test
12061,6,val
12062,6,train
12063,7,train
12064,9,train
12065,7,train
12066,3,test
12067,6,train
12068,1,val
12069,5,test
12070,8,train
12071,1,train
12072,7,train
12073,9,train
12074,6,train
12075,1,train
12076,7,train
12077,7,val
12078,2,train
12079,2,train
12080,9,train
12081,0,train
12082,7,train
12083,9,val
12084,7,train
12085,8,val
12086,8,val
12087,2,val
12088,3,train
12089,7,train
12090,8,train
12091,1,train
12092,4,train
12093,7,train
12094,3,train
12095,1,test
12096,6,val
12097,1,train
12098,3,train
12099,3,test
12100,2,train
12101,7,train
12102,8,train
12103,2,train
12104,8,val
12105,2,train
12106,5,test
12107,3,train
12108,6,train
12109,4,val
12110,6,train
12111,0,train
12112,3,test
12113,7,train
12114,0,test
12115,6,train
12116,7,test
12117,9,train
12118,7,val
12119,3,train
12120,3,train
12121,2,val
12122,6,test
12123,3,train
12124,9,train
12125,6,train
12126,8,train
12127,7,train
12128,0,train
12129,1,train
12130,1,train
12131,6,test
12132,1,val
12133,8,train
12134,1,test
12135,9,train
12136,8,train
12137,1,train
